pokemon_id,name,root_id,root_name,family_id,generation,image_url,tradeable,legendary
572,Minccino,572.0,Minccino,292,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/572.png,True,False
573,Cinccino,572.0,Minccino,292,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/573.png,True,False
574,Gothita,574.0,Gothita,293,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/574.png,True,False
575,Gothorita,574.0,Gothita,293,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/575.png,True,False
576,Gothitelle,574.0,Gothita,293,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/576.png,True,False
577,Solosis,577.0,Solosis,294,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/577.png,True,False
578,Duosion,577.0,Solosis,294,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/578.png,True,False
579,Reuniclus,577.0,Solosis,294,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/579.png,True,False
580,Ducklett,580.0,Ducklett,295,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/580.png,True,False
581,Swanna,580.0,Ducklett,295,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/581.png,True,False
582,Vanillite,582.0,Vanillite,296,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/582.png,True,False
583,Vanillish,582.0,Vanillite,296,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/583.png,True,False
584,Vanilluxe,582.0,Vanillite,296,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/584.png,True,False
585,Deerling,585.0,Deerling,297,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/585.png,True,False
586,Sawsbuck,585.0,Deerling,297,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/586.png,True,False
587,Emolga,587.0,Emolga,298,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/587.png,True,False
588,Karrablast,588.0,Karrablast,299,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/588.png,True,False
589,Escavalier,588.0,Karrablast,299,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/589.png,True,False
590,Foongus,590.0,Foongus,300,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/590.png,True,False
591,Amoonguss,590.0,Foongus,300,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/591.png,True,False
592,Frillish,592.0,Frillish,301,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/592.png,True,False
593,Jellicent,592.0,Frillish,301,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/593.png,True,False
594,Alomomola,594.0,Alomomola,302,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/594.png,True,False
595,Joltik,595.0,Joltik,303,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/595.png,True,False
596,Galvantula,595.0,Joltik,303,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/596.png,True,False
597,Ferroseed,597.0,Ferroseed,304,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/597.png,True,False
598,Ferrothorn,597.0,Ferroseed,304,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/598.png,True,False
599,Klink,599.0,Klink,305,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/599.png,True,False
600,Klang,599.0,Klink,305,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/600.png,True,False
601,Klinklang,599.0,Klink,305,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/601.png,True,False
602,Tynamo,602.0,Tynamo,306,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/602.png,True,False
603,Eelektrik,602.0,Tynamo,306,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/603.png,True,False
604,Eelektross,602.0,Tynamo,306,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/604.png,True,False
605,Elgyem,605.0,Elgyem,307,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/605.png,True,False
606,Beheeyem,605.0,Elgyem,307,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/606.png,True,False
607,Litwick,607.0,Litwick,308,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/607.png,True,False
608,Lampent,607.0,Litwick,308,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/608.png,True,False
609,Chandelure,607.0,Litwick,308,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/609.png,True,False
610,Axew,610.0,Axew,309,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/610.png,True,False
611,Fraxure,610.0,Axew,309,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/611.png,True,False
612,Haxorus,610.0,Axew,309,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/612.png,True,False
613,Cubchoo,613.0,Cubchoo,310,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/613.png,True,False
614,Beartic,613.0,Cubchoo,310,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/614.png,True,False
615,Cryogonal,615.0,Cryogonal,311,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/615.png,True,False
616,Shelmet,616.0,Shelmet,312,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/616.png,True,False
617,Accelgor,616.0,Shelmet,312,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/617.png,True,False
618,Stunfisk,618.0,Stunfisk,313,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/618.png,True,False
619,Mienfoo,619.0,Mienfoo,314,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/619.png,True,False
620,Mienshao,619.0,Mienfoo,314,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/620.png,True,False
621,Druddigon,621.0,Druddigon,315,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/621.png,True,False
622,Golett,622.0,Golett,316,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/622.png,True,False
623,Golurk,622.0,Golett,316,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/623.png,True,False
624,Pawniard,624.0,Pawniard,317,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/624.png,True,False
625,Bisharp,624.0,Pawniard,317,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/625.png,True,False
626,Bouffalant,626.0,Bouffalant,318,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/626.png,True,False
627,Rufflet,627.0,Rufflet,319,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/627.png,True,False
628,Braviary,627.0,Rufflet,319,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/628.png,True,False
629,Vullaby,629.0,Vullaby,320,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/629.png,True,False
630,Mandibuzz,629.0,Vullaby,320,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/630.png,True,False
631,Heatmor,631.0,Heatmor,321,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/631.png,True,False
632,Durant,632.0,Durant,322,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/632.png,True,False
633,Deino,633.0,Deino,323,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/633.png,True,False
634,Zweilous,633.0,Deino,323,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/634.png,True,False
635,Hydreigon,633.0,Deino,323,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/635.png,True,False
636,Larvesta,636.0,Larvesta,324,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/636.png,True,False
637,Volcarona,636.0,Larvesta,324,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/637.png,True,False
638,Cobalion,638.0,Cobalion,325,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/638.png,True,True
639,Terrakion,639.0,Terrakion,326,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/639.png,True,True
640,Virizion,640.0,Virizion,327,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/640.png,True,True
641,Tornadus,641.0,Tornadus,328,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/641.png,True,True
642,Thundurus,642.0,Thundurus,329,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/642.png,True,True
643,Reshiram,643.0,Reshiram,330,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/643.png,True,True
644,Zekrom,644.0,Zekrom,331,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/644.png,True,True
645,Landorus,645.0,Landorus,332,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/645.png,True,True
646,Kyurem,646.0,Kyurem,333,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/646.png,True,True
647,Keldeo,647.0,Keldeo,334,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/647.png,False,True
648,Meloetta,648.0,Meloetta,335,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png,False,True
649,Genesect,649.0,Genesect,336,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png,False,True
650,Chespin,650.0,Chespin,337,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png,True,False
651,Quilladin,650.0,Chespin,337,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png,True,False
652,Chesnaught,650.0,Chespin,337,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png,True,False
653,Fennekin,653.0,Fennekin,338,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png,True,False
654,Braixen,653.0,Fennekin,338,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png,True,False
655,Delphox,653.0,Fennekin,338,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png,True,False
656,Froakie,656.0,Froakie,339,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png,True,False
657,Frogadier,656.0,Froakie,339,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png,True,False
658,Greninja,656.0,Froakie,339,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png,True,False
659,Bunnelby,659.0,Bunnelby,340,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png,True,False
660,Diggersby,659.0,Bunnelby,340,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png,True,False
661,Fletchling,661.0,Fletchling,341,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png,True,False
662,Fletchinder,661.0,Fletchling,341,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png,True,False
663,Talonflame,661.0,Fletchling,341,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png,True,False
664,Scatterbug,664.0,Scatterbug,342,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png,True,False
665,Spewpa,664.0,Scatterbug,342,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png,True,False
666,Vivillon,664.0,Scatterbug,342,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png,True,False
667,Litleo,667.0,Litleo,343,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png,True,False
668,Pyroar,667.0,Litleo,343,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png,True,False
669,Flabebe,669.0,Flabebe,344,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png,True,False
670,Floette,669.0,Flabebe,344,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png,True,False
671,Florges,669.0,Flabebe,344,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png,True,False
672,Skiddo,672.0,Skiddo,345,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png,True,False
673,Gogoat,672.0,Skiddo,345,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png,True,False
674,Pancham,674.0,Pancham,346,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png,True,False
675,Pangoro,674.0,Pancham,346,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png,True,False
676,Furfrou,676.0,Furfrou,347,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png,True,False
677,Espurr,677.0,Espurr,348,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png,True,False
678,Meowstic,677.0,Espurr,348,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png,True,False
679,Honedge,679.0,Honedge,349,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png,True,False
680,Doublade,679.0,Honedge,349,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png,True,False
681,Aegislash,679.0,Honedge,349,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png,True,False
682,Spritzee,682.0,Spritzee,350,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png,True,False
683,Aromatisse,682.0,Spritzee,350,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png,True,False
684,Swirlix,684.0,Swirlix,351,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png,True,False
685,Slurpuff,684.0,Swirlix,351,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png,True,False
686,Inkay,686.0,Inkay,352,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png,True,False
687,Malamar,686.0,Inkay,352,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png,True,False
688,Binacle,688.0,Binacle,353,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png,True,False
689,Barbaracle,688.0,Binacle,353,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png,True,False
690,Skrelp,690.0,Skrelp,354,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png,True,False
691,Dragalge,690.0,Skrelp,354,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png,True,False
692,Clauncher,692.0,Clauncher,355,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png,True,False
693,Clawitzer,692.0,Clauncher,355,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png,True,False
694,Helioptile,694.0,Helioptile,356,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/694.png,True,False
695,Heliolisk,694.0,Helioptile,356,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/695.png,True,False
696,Tyrunt,696.0,Tyrunt,357,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/696.png,True,False
697,Tyrantrum,696.0,Tyrunt,357,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/697.png,True,False
698,Amaura,698.0,Amaura,358,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/698.png,True,False
699,Aurorus,698.0,Amaura,358,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/699.png,True,False
700,Sylveon,133.0,Eevee,67,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/700.png,True,False
701,Hawlucha,701.0,Hawlucha,359,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/701.png,True,False
702,Dedenne,702.0,Dedenne,360,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png,True,False
703,Carbink,703.0,Carbink,361,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png,True,False
704,Goomy,704.0,Goomy,362,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png,True,False
705,Sliggoo,704.0,Goomy,362,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png,True,False
706,Goodra,704.0,Goomy,362,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png,True,False
707,Klefki,707.0,Klefki,363,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png,True,False
708,Phantump,708.0,Phantump,364,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png,True,False
709,Trevenant,708.0,Phantump,364,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png,True,False
710,Pumpkaboo,710.0,Pumpkaboo,365,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png,True,False
711,Gourgeist,710.0,Pumpkaboo,365,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png,True,False
712,Bergmite,712.0,Bergmite,366,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png,True,False
713,Avalugg,712.0,Bergmite,366,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png,True,False
714,Noibat,714.0,Noibat,367,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png,True,False
715,Noivern,714.0,Noibat,367,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png,True,False
716,Xerneas,716.0,Xerneas,368,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png,True,True
717,Yveltal,717.0,Yveltal,369,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png,True,True
718,Zygarde,718.0,Zygarde,370,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png,False,True
719,Diancie,719.0,Diancie,371,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png,False,True
720,Hoopa,720.0,Hoopa,372,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png,False,True
721,Volcanion,721.0,Volcanion,373,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png,False,True
722,Rowlet,722.0,Rowlet,374,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png,True,False
723,Dartrix,722.0,Rowlet,374,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png,True,False
724,Decidueye,722.0,Rowlet,374,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png,True,False
725,Litten,725.0,Litten,375,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png,True,False
726,Torracat,725.0,Litten,375,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png,True,False
727,Incineroar,725.0,Litten,375,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png,True,False
728,Popplio,728.0,Popplio,376,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png,True,False
729,Brionne,728.0,Popplio,376,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png,True,False
730,Primarina,728.0,Popplio,376,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png,True,False
731,Pikipek,731.0,Pikipek,377,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png,True,False
732,Trumbeak,731.0,Pikipek,377,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png,True,False
733,Toucannon,731.0,Pikipek,377,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png,True,False
734,Yungoos,734.0,Yungoos,378,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png,True,False
735,Gumshoos,734.0,Yungoos,378,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png,True,False
736,Grubbin,736.0,Grubbin,379,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png,True,False
737,Charjabug,736.0,Grubbin,379,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png,True,False
738,Vikavolt,736.0,Grubbin,379,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png,True,False
739,Crabrawler,739.0,Crabrawler,380,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png,True,False
740,Crabominable,739.0,Crabrawler,380,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png,True,False
741,Oricorio,741.0,Oricorio,381,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png,True,False
742,Cutiefly,742.0,Cutiefly,382,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png,True,False
743,Ribombee,742.0,Cutiefly,382,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/743.png,True,False
744,Rockruff,744.0,Rockruff,383,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/744.png,True,False
745,Lycanroc,744.0,Rockruff,383,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/745.png,True,False
746,Wishiwashi,746.0,Wishiwashi,384,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/746.png,True,False
747,Mareanie,747.0,Mareanie,385,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/747.png,True,False
748,Toxapex,747.0,Mareanie,385,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/748.png,True,False
749,Mudbray,749.0,Mudbray,386,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/749.png,True,False
750,Mudsdale,749.0,Mudbray,386,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/750.png,True,False
751,Dewpider,751.0,Dewpider,387,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/751.png,True,False
752,Araquanid,751.0,Dewpider,387,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/752.png,True,False
753,Fomantis,753.0,Fomantis,388,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/753.png,True,False
754,Lurantis,753.0,Fomantis,388,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/754.png,True,False
755,Morelull,755.0,Morelull,389,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/755.png,True,False
756,Shiinotic,755.0,Morelull,389,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/756.png,True,False
757,Salandit,757.0,Salandit,390,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/757.png,True,False
758,Salazzle,757.0,Salandit,390,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/758.png,True,False
759,Stufful,759.0,Stufful,391,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/759.png,True,False
760,Bewear,759.0,Stufful,391,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/760.png,True,False
